id,title,author,ISBN,series,avg_rating,pages,rating_count,review_count,book_format,published_year,publisher
448,Let's Explore Diabetes with Owls,David Sedaris,0316154695,,3.81,275,108637,8873,Hardcover,April 23rd 2013,"Little, Brown and Company"
447,Reaper Man,Terry Pratchett,0552152951,(Discworld #11),4.29,352,73221,2272,Paperback,April 1st 2005,Corgi
446,Seriously... I'm Kidding,Ellen DeGeneres,0446585025,,3.72,241,92974,6983,Hardcover,October 4th 2011,Grand Central Publishing
445,The Rosie Project,Graeme Simsion,1476729085,(Don Tillman #1),4.02,297,384430,35868,Hardcover,October 1st 2013,Simon & Schuster
444,Going Postal,Terry Pratchett,0060502932,(Discworld #33),4.38,394,93221,2755,Mass Market Paperback,September 27th 2005,HarperTorch
500,I Hope They Serve Beer in Hell,Tucker Max,0806527285,(Tucker Max #1),3.51,288,52494,4410,Paperback,January 1st 2006,Citadel
499,Brain Droppings,George Carlin,0786891122,,4.11,272,15036,470,Paperback,April 22nd 1998,Hachette Books
498,Confessions of a Shopaholic,Sophie Kinsella,0440241413,(Shopaholic #1),3.63,368,598545,11803,Paperback,November 4th 2003,Dell Publishing Company
497,Squirrel Seeks Chipmunk: A Modest Bestiary,David Sedaris,0316038393,,3.35,159,54753,5312,Hardcover,September 28th 2010,"Little, Brown and Company"
496,Hot Six,Janet Evanovich,0312976275,(Stephanie Plum #6),4.19,336,111366,2301,Paperback,June 15th 2001,St. Martin's Paperbacks
495,Four to Score,Janet Evanovich,0312966970,(Stephanie Plum #4),4.17,313,120879,2784,Mass Market Paperback,June 15th 1999,St. Martin's Press
494,Practical Demonkeeping,Christopher Moore,0060735422,(Pine Cove #1),3.82,256,39204,1569,Paperback,May 25th 2004,Perennial / William Morrow / HarperCollins
493,Unseen Academicals,Terry Pratchett,0061161705,(Discworld #37),3.99,417,41499,1822,Hardcover,October 6th 2009,HarperCollins
492,Go the F**k to Sleep,Adam Mansbach,,,4.26,17,81045,3503,Kindle Edition,December 6th 2011,Akashic Books
491,Three Men in a Boat,Jerome K. Jerome,0140621334,(Three Men #1),3.89,185,48409,3925,Mass Market Paperback,October 1st 1994,Penguin Books
490,Born a Crime: Stories From a South African Childhood,Trevor Noah,0385689225,,4.46,304,215098,23337,Hardcover,November 15th 2016,Doubleday Canada
489,The Last Continent,Terry Pratchett,0552154180,(Discworld #22),4.00,416,43706,1010,Paperback,February 1st 2006,Corgi
488,The Wee Free Men,Terry Pratchett,0060012382,(Discworld #30),4.27,390,83714,3749,Mass Market Paperback,2004,HarperTrophy
487,Earth (The Book): A Visitor's Guide to the Human Race,Jon Stewart,044657922X,,3.91,246,25214,1169,Hardcover,September 21st 2010,Grand Central Publishing
486,Maskerade,Terry Pratchett,0575058080,(Discworld #18),4.09,285,46193,1159,Hardcover,1995,Gollancz
485,Two for the Dough,Janet Evanovich,0140255559,(Stephanie Plum #2),4.11,326,138775,4444,Paperback,June 1996,Penguin Books
484,The Truth,Terry Pratchett,0413771164,(Discworld #25),4.28,336,49147,1253,Paperback,February 21st 2002,Bloomsbury Methuen Drama
483,Thud!,Terry Pratchett,0552152676,(Discworld #34),4.31,439,57252,1548,Paperback,October 2nd 2006,Corgi
482,"The Bedwetter: Stories of Courage, Redemption, and Pee",Sarah Silverman,,,3.52,240,33062,2100,Hardcover,April 20th 2010,Harper Collins
481,The Taming of the Shrew,William Shakespeare,074347757X,,3.80,291,145121,2907,Paperback,January 1st 2004,Simon
480,Thief of Time,Terry Pratchett,0061031321,(Discworld #26),4.27,378,54503,1392,Paperback,2008,HarperTorch
479,Monstrous Regiment,Terry Pratchett,,(Discworld #31),4.21,496,54665,1608,Paperback,September 25th 2003,
478,Making Money,Terry Pratchett,0061161640,(Discworld #36),4.25,394,52180,1741,Hardcover,September 18th 2007,Harper
477,Carpe Jugulum,Terry Pratchett,0061051586,(Discworld #23),4.15,296,47459,1140,Hardcover,September 8th 1999,Harper Voyager
476,Twelfth Night,William Shakespeare,0743482778,,3.98,320,145904,3201,Paperback,July 1st 2004,Folger
475,Food: A Love Story,Jim Gaffigan,0804140413,,3.70,340,23651,3394,Hardcover,October 21st 2014,Crown Archetype
474,The Stupidest Angel: A Heartwarming Tale of Christmas Terror,Christopher Moore,0060842350,(Pine Cove #3),3.82,306,38477,2973,Hardcover,October 28th 2008,William Morrow
473,Jingo,Terry Pratchett,0552154164,(Discworld #21),4.14,461,49520,1211,Paperback,February 12th 2006,Corgi Books
472,The Fifth Elephant,Terry Pratchett,0552154229,(Discworld #24),4.27,464,54619,1251,Paperback,November 6th 2008,Corgi
471,Lords and Ladies,Terry Pratchett,055215315X,(Discworld #14),4.17,400,60149,1292,Paperback,August 1st 2005,Corgi
470,Redshirts,John Scalzi,0765316994,,3.84,320,76702,9185,Hardcover,June 5th 2012,Tor Books
469,John Dies at the End,David  Wong,0978970764,(John Dies at the End #1),3.90,362,54846,5687,Paperback,August 1st 2007,Permuted Press
468,Feet of Clay,Terry Pratchett,0552153257,(Discworld #19),4.29,411,61805,1385,Paperback,October 1st 2005,Corgi
467,You Suck,Christopher Moore,0060590297,(A Love Story #2),3.83,328,44261,2720,Hardcover,January 16th 2007,William Morrow
466,Bloodsucking Fiends,Christopher Moore,0060735414,(A Love Story #1),3.94,300,56418,2392,Paperback,June 1st 2004,HarperCollins
465,Diary of a Wimpy Kid,Jeff Kinney,0810993139,(Diary of a Wimpy Kid #1),3.97,217,340349,15905,Hardcover,April 1st 2007,Amulet Books
464,Freaks I've Met,Donald Jans,,,4.36,208,1638,289,Hardcover,August 15th 2015,Sheabeau Publishing
463,Witches Abroad,Terry Pratchett,0061020613,(Discworld #12),4.23,374,64783,1720,Mass Market Paperback,July 30th 2002,HarperTorch
462,Soul Music,Terry Pratchett,057506689X,(Discworld #16),4.04,424,58808,1501,Hardcover,1999,Gollancz
461,The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,Jonas Jonasson,,(The Hundred-Year-Old Man #1),3.83,396,180872,20346,Kindle Edition,September 11th 2012,Hachette Books
460,Men at Arms,Terry Pratchett,0061092193,(Discworld #15),4.38,377,73638,1638,Mass Market Paperback,May 27th 2003,HarperPrism
459,Moving Pictures,Terry Pratchett,0552152943,(Discworld #10),3.94,396,58901,1381,Paperback,April 1st 2005,Corgi
458,Eric,Terry Pratchett,0380821214,(Discworld #9),3.75,217,52319,1545,Mass Market Paperback,July 2008,Harper
457,Fool,Christopher Moore,0060590319,(Fool #1),3.97,311,47989,3397,Hardcover,February 10th 2009,HarperCollins William Morrow
456,Holidays on Ice,David Sedaris,0316191299,,3.93,176,101079,5280,Paperback,December 28th 1998,Little Brown & Co (P)
455,Hogfather,Terry Pratchett,0552154288,(Discworld #20),4.24,432,67893,2051,Paperback,October 2nd 2006,Corgi
454,Furiously Happy: A Funny Book About Horrible Things,Jenny  Lawson,1250077001,,3.93,329,101875,11643,Hardcover,September 22nd 2015,Flatiron Books
453,Chelsea Chelsea Bang Bang,Chelsea Handler,0446552445,,3.81,244,61937,2993,Hardcover,March 9th 2010,Grand Central Publishing
452,The Girl with the Lower Back Tattoo,Amy Schumer,1501139886,,3.73,323,85791,7857,Hardcover,August 16th 2016,Gallery Books
443,One for the Money,Janet Evanovich,0312362080,(Stephanie Plum #1),4.04,320,450478,14033,Paperback,2006,Griffin
442,My Horizontal Life: A Collection of One-Night Stands,Chelsea Handler,1582346186,,3.79,213,95001,6176,Paperback,June 6th 2005,Bloomsbury USA
441,Sourcery,Terry Pratchett,0061020672,(Discworld #5),3.89,276,70653,1815,Mass Market Paperback,April 2008,Harper
440,Small Gods,Terry Pratchett,0552152978,(Discworld #13),4.29,400,92355,2522,Paperback,August 1st 2005,Corgi
439,Born Standing Up: A Comic's Life,Steve Martin,1416553649,,3.87,207,75074,4802,Hardcover,February 29th 2008,Scribner Book Company
438,Wyrd Sisters,Terry Pratchett,0061020664,(Discworld #6),4.13,265,81584,2649,Mass Market Paperback,February 6th 2001,Hartorch
437,A Confederacy of Dunces,John Kennedy Toole,0802130208,,3.89,394,211410,13728,Paperback,January 1994,Grove Press
436,Why Not Me?,Mindy Kaling,0804138168,,3.90,240,149152,9650,Paperback,September 27th 2016,Three Rivers Press
435,Modern Romance,Aziz Ansari,1594206279,,3.83,279,146846,12538,Hardcover,June 16th 2015,Penguin Press
434,Naked,David Sedaris,0316777730,,4.09,304,221477,5494,Paperback,1998,Back Bay Books
433,A Dirty Job,Christopher Moore,0060590270,(Grim Reaper #1),4.07,387,95964,6308,Hardcover,March 21st 2006,William Morrow
432,A Midsummer Night's Dream,William Shakespeare,0743477545,,3.94,240,407640,7040,Paperback,July 2016,Simon & Schuster Paperbacks
431,When You Are Engulfed in Flames,David Sedaris,0316143472,,4.05,323,171010,9461,Hardcover,June 3rd 2008,Little Brown and Company
430,Sh*t My Dad Says,Justin Halpern,0061992704,(Sh*t My Dad Says #1),3.99,159,131362,8005,Hardcover,May 4th 2010,It Books
429,Dirk Gently's Holistic Detective Agency,Douglas Adams,,(Dirk Gently #1),3.98,306,108640,3094,Mass Market Paperback,January 1st 2002,Pocket Books
428,Dad Is Fat,Jim Gaffigan,0385349068,,3.77,288,57014,6865,ebook,May 7th 2013,Crown Archetype
427,Catch-22,Joseph Heller,0684833395,(Catch-22 #1),3.98,453,663141,16247,Paperback,September 4th 2004,Simon & Schuster
426,Dress Your Family in Corduroy and Denim,David Sedaris,0965904830,,4.10,257,226450,6204,Paperback,2004,"Little, Brown & Co."
425,Equal Rites,Terry Pratchett,0060855908,(Discworld #3),4.02,228,123460,3467,Paperback,September 13th 2005,Harper Perennial
424,"Are You There, Vodka? It's Me, Chelsea",Chelsea Handler,0061173398,,3.85,264,144679,6873,Hardcover,May 1st 2007,HarperCollins Publishers
423,Bridget Jones's Diary,Helen Fielding,014028009X,(Bridget Jones #1),3.76,288,833219,9049,Paperback,June 1st 1999,Penguin Books
422,Guards! Guards!,Terry Pratchett,0061020648,(Discworld #8),4.33,376,143195,3481,Mass Market Paperback,August 2001,HarperTorch
421,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",Allie Brosh,1451666179,,4.18,371,153553,11403,Paperback,October 29th 2013,Gallery Books
420,America (The Book): A Citizen's Guide to Democracy Inaction,Jon Stewart,0713998946,,4.02,228,84911,1422,Hardcover,2004,Allen Lane
419,The Light Fantastic,Terry Pratchett,0061020702,(Discworld #2),3.97,241,105688,3063,Mass Market Paperback,February 2nd 2000,HarperTorch
418,The Ultimate Hitchhiker's Guide to the Galaxy,Douglas Adams,0345453743,(Hitchhiker's Guide to the Galaxy #1-5 & short story),4.38,815,260096,4883,Paperback,April 30th 2002,Del Rey Books
417,Red Russia,Tanya Thompson,,,4.13,196,1132,59,Kindle Edition,November 11th 2017,Thompson Books
416,Mostly Harmless,Douglas Adams,0345379330,(Hitchhiker's Guide to the Galaxy #5),3.97,288,97014,2237,Paperback,October 19th 1993,Del Rey
415,The Importance of Being Earnest,Oscar Wilde,158049580X,,4.17,76,276661,7964,Paperback,January 1st 2005,Prestwick House Inc.
414,Mort,Terry Pratchett,0061020680,(Discworld #4),4.23,243,170687,4129,Mass Market Paperback,February 6th 2001,Harpertorch
413,The Princess Bride,William Goldman,0345418263,,4.26,398,712641,18259,Paperback,July 15th 2003,Ballantine Books (Ballantine Reader's Circle)
412,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,0380813815,,4.26,444,140567,11340,Paperback,May 25th 2004,William Morrow / HarperCollins / Harper Perennial
411,Assuming Names: A Con Artist's Masquerade,Tanya Thompson,,,3.51,280,14064,225,ebook,March 2014,Thompson Books
410,"So Long, and Thanks for All the Fish",Douglas Adams,,(Hitchhiker's Guide to the Galaxy #4),4.09,225,129355,2497,Kindle Edition,December 25th 2008,Del Rey
409,"Life, the Universe and Everything",Douglas Adams,0345418905,(Hitchhiker's Guide to the Galaxy #3),4.20,224,178071,2989,Paperback,April 26th 2005,Del Rey
408,The Color of Magic,Terry Pratchett,0060855924,(Discworld #1),3.99,228,274930,8286,Hardcover,September 13th 2005,Harper
407,Me Talk Pretty One Day,David Sedaris,0349113912,,3.98,272,571857,16464,Paperback,2001,"Little, Brown and Company"
406,The Restaurant at the End of the Universe,Douglas Adams,,(Hitchhiker's Guide to the Galaxy #2),4.22,250,204729,4944,Paperback,April 26th 2005,Del Rey
405,Yes Please,Amy Poehler,0062268341,,3.82,329,368665,23674,Hardcover,October 28th 2014,Dey St.
404,Is Everyone Hanging Out Without Me? (And Other Concerns),Mindy Kaling,0307886263,,3.85,222,376529,21148,Hardcover,November 1st 2011,Crown Archetype
403,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Terry Pratchett,0060853980,,4.25,412,426370,20622,Mass Market Paperback,November 28th 2006,William Morrow
402,Bossypants,Tina Fey,,,3.95,283,745099,37664,Kindle Edition,April 5th 2011,Reagan Arthur Books
401,The Hitchhiker's Guide to the Galaxy,Douglas Adams,0345418913,(Hitchhiker's Guide to the Galaxy #1),4.22,193,1236171,25936,Paperback,June 23rd 2007,Del Rey
400,If Life Is a Bowl of Cherries What Am I Doing in the Pits?,Erma Bombeck,0449208397,,4.07,224,11903,302,Paperback,March 12th 1985,Fawcett
399,Jeeves and the Feudal Spirit,P.G. Wodehouse,1585672297,(Jeeves #11),4.32,231,5621,349,Hardcover,January 1st 2002,Harry N. Abrams
398,"Bitter Is the New Black: Confessions of a Condescending, Egomaniacal, Self-Centered Smartass, Or, Why You Should Never Carry A Prada Bag to the Unemployment Office",Jen Lancaster,0451217608,,3.90,400,45392,4234,Paperback,March 7th 2006,NAL
397,Bet Me,Jennifer Crusie,0312987854,,3.93,391,81404,3554,Mass Market Paperback,August 31st 2004,St. Martin's Paperbacks
396,"Ouran High School Host Club, Vol. 4",Bisco Hatori,1421501929,(Ouran High School Host Club #4),4.45,184,12646,181,Paperback,January 3rd 2006,VIZ Media
395,One of Our Thursdays Is Missing,Jasper Fforde,1456123688,(Thursday Next #6),3.95,362,16723,1745,Hardcover,March 8th 2011,Viking Adult
394,Attachments,Rainbow Rowell,0525951989,,3.92,323,149949,18540,Hardcover,April 14th 2011,Dutton Adult
393,Theft by Finding: Diaries 1977-2002,David Sedaris,0316154725,,3.93,514,20914,2588,Hardcover,May 30th 2017,"Little, Brown and Company"
392,A Long Way Down,Nick Hornby,1594481938,,3.42,368,73260,4845,Hardcover,May 2nd 2006,Riverhead Books
391,The Book of Bunny Suicides,Andy Riley,0452285186,(Books of the Bunny Suicides #1),4.05,96,10068,488,Paperback,December 30th 2003,Plume
390,Measure for Measure,William Shakespeare,0743484908,,3.67,336,20007,825,Paperback,July 1st 2005,Simon
389,"Ouran High School Host Club, Vol. 2",Bisco Hatori,1591169909,(Ouran High School Host Club #2),4.45,192,15969,295,Paperback,September 26th 2005,VIZ Media
388,Off to Be the Wizard,Scott  Meyer,1612184715,(Magic 2.0 #1),3.98,373,28937,2515,Paperback,March 18th 2014,47North
387,Texts from Jane Eyre: And Other Conversations with Your Favorite Literary Characters,Mallory Ortberg,1627791833,,3.65,226,8650,1704,Hardcover,November 4th 2014,Henry Holt and Co.
386,Attack of the Deranged Mutant Killer Monster Snow Goons,Bill Watterson,1417642165,(Calvin and Hobbes #7),4.72,127,13342,270,Hardcover,January 7th 1992,Turtleback Books
385,The Liar,Stephen Fry,,,3.67,404,10932,646,Kindle Edition,July 1st 2018,Soho Press
384,Away Laughing on a Fast Camel,Louise Rennison,0060589353,(Confessions of Georgia Nicolson #5),4.06,288,18001,439,Library Binding,June 1st 2004,HarperTeen
383,Diggers,Terry Pratchett,0552525863,(Bromeliad Trilogy #2),3.87,173,10867,221,Paperback,October 1st 1991,Corgi
382,"Babi Ngesot: Datang Tak Diundang, Pulang Tak Berkutang",Raditya Dika,6028066109,,3.48,240,3198,139,Paperback,January 2008,Bukune
381,The Life and Times of the Thunderbolt Kid,Bill Bryson,076791936X,,3.94,288,51514,4416,Hardcover,October 17th 2006,Broadway Books
380,The Days Are Just Packed,Bill Watterson,0836217357,(Calvin and Hobbes #8),4.69,176,21586,263,Paperback,September 1st 1993,Andrews McMeel Publishing
379,Stark,Ben Elton,0552154482,,3.68,496,6600,132,Paperback,January 2nd 2006,Black Swan
378,"Love All the People: Letters, Lyrics, Routines",Bill Hicks,1845291115,,4.06,384,2823,162,Paperback,May 26th 2005,Constable
377,The Help,Kathryn Stockett,,,4.46,465,1887849,82029,Hardcover,February 10th 2009,Amy Einhorn Books
376,Futures and Frosting,Tara Sivec,,(Chocolate Lovers #2),4.27,321,24077,1847,ebook,,
375,"People I Want to Punch in the Throat: Competitive Crafters, Drop-Off Despots, and Other Suburban Scourges",Jen Mann,034554983X,,3.62,208,9883,1417,Paperback,September 9th 2014,Ballantine Books
374,Silver Screen Fiend: Learning About Life from an Addiction to Film,Patton Oswalt,145167323X,,3.62,240,5986,750,ebook,January 6th 2015,Scribner
373,"Step Aside, Pops",Kate Beaton,1770462082,(Hark! A Vagrant #2),4.09,168,9370,802,Hardcover,September 15th 2015,Drawn and Quarterly
372,Jeeves and the Tie That Binds,P.G. Wodehouse,0743203623,(Jeeves #14),4.23,205,4532,331,Paperback,November 1st 2000,Touchstone
371,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,Scott Dikkers,0609804618,,4.17,164,12112,128,Paperback,March 23rd 1999,Three Rivers Press
370,Dead Famous,Ben Elton,0552999458,,3.64,382,9028,394,Paperback,2002,Black Swan
369,Don't Stand Too Close to a Naked Man,Tim Allen,0786889020,,3.55,254,3159,179,Paperback,December 3rd 2005,Hyperion Books
368,The Adventures of Captain Underpants,Dav Pilkey,0439014573,(Captain Underpants #1),3.91,125,31581,2181,Paperback,2000,Scholastic Children's Books
367,Nature Girl,Carl Hiaasen,0307262995,,3.62,306,20186,1702,Hardcover,November 14th 2006,Alfred A. Knopf
366,Truckers: The First Book of the Nomes,Terry Pratchett,0552573337,(Bromeliad Trilogy #1),3.91,320,12915,475,Paperback,March 12th 2015,Corgi Childrens
365,"Ouran High School Host Club, Vol. 3",Bisco Hatori,1421500620,(Ouran High School Host Club #3),4.44,192,14230,238,Paperback,November 1st 2005,VIZ Media
364,"Sex Criminals, Vol. 1: One Weird Trick",Matt Fraction,1607069466,(Sex Criminals (Collected Editions) #1),3.93,128,29601,2857,Paperback,April 29th 2014,Image Comics
363,Backwards,Rob Grant,0140171509,(Red Dwarf #4),3.96,342,9096,89,Paperback,by Penguin Books,
362,Motor Mouth,Janet Evanovich,0060584033,(Alex Barnaby #2),3.67,312,23370,784,Hardcover,October 3rd 2006,HarperCollins
361,Pygmalion,George Bernard Shaw,0486282228,,3.90,82,82392,2097,Paperback,October 20th 1994,Dover Publications
360,F in Exams: The Best Test Paper Blunders,Richard Benson,1840247002,,3.79,127,6903,863,Paperback,September 1st 2008,Summersdale
359,Dodger,Terry Pratchett,0062009494,(Dodger #1),3.92,360,21646,2707,Hardcover,September 13th 2012,HarperCollins Publishers
358,Wedding Night,Sophie Kinsella,0812984277,,3.41,464,72430,5706,Paperback,May 13th 2014,Dial Press
357,The Sellout,Paul Beatty,0374260508,,3.77,289,44865,5429,Hardcover,2015,"Farrar, Straus and Giroux"
356,"The Comedians: Drunks, Thieves, Scoundrels, and the History of American Comedy",Kliph Nesteroff,0802123988,,3.97,432,1525,252,Hardcover,November 3rd 2015,Grove Press
355,Rich People Problems,Kevin Kwan,0385542232,(Crazy Rich Asians #3),3.95,398,77420,5967,Hardcover,May 23rd 2017,Doubleday
354,Herding Cats,Sarah Andersen,1449489788,(Sarah's Scribbles #3),4.20,112,10881,1900,Paperback,March 27th 2018,Andrews McMeel Publishing
353,"The Daily Show: An Oral History as Told by Jon Stewart, the Correspondents, Staff and Guests",Chris Smith,1478936568,,4.14,16,6729,887,Audiobook,November 22nd 2016,Grand Central Publishing
352,The Uncommon Reader,Alan Bennett,0374280967,,3.80,120,29021,5144,Hardcover,September 18th 2007,"Farrar, Straus and Giroux"
351,Playing for Keeps,R.L. Mathewson,0983212546,(Neighbor from Hell  #1),4.06,330,99429,5277,Paperback,April 29th 2011,Rerum Publishing House
350,Top Secret Twenty-One,Janet Evanovich,0345542924,(Stephanie Plum #21),3.83,305,47017,4378,Hardcover,June 17th 2014,Bantam
349,"Still Foolin' 'Em: Where I've Been, Where I'm Going, and Where the Hell Are My Keys",Billy Crystal,0805098232,,3.92,288,12105,1950,Hardcover,September 10th 2013,Henry Holt and Co.
348,Welcome to Night Vale,Joseph Fink,0062351427,(Welcome to Night Vale #1),3.84,401,28736,4452,Hardcover,October 20th 2015,Harper Perennial
347,I'm a Stranger Here Myself: Notes on Returning to America After Twenty Years Away,Bill Bryson,076790382X,,3.90,304,53657,2663,Paperback,June 28th 2000,Broadway Books
346,Skinny Dip,Carl Hiaasen,0446615129,(Mick Stranahan #2),3.80,496,36129,2876,Mass Market Paperback,May 1st 2006,Grand Central Publishing
345,"Egghead; or, You Can't Survive on Ideas Alone",Bo Burnham,1455519146,,4.11,240,9051,773,Hardcover,October 1st 2013,Grand Central Publishing
344,Waiting for Godot,Samuel Beckett,,,3.82,109,141114,4813,Paperback,2011,Grove
343,Sideways Stories from Wayside School,Louis Sachar,0747571775,(Wayside School #1),4.15,144,84080,2284,Paperback,January 19th 2004,Bloomsbury Childrens Books
342,The Growing Pains of Adrian Mole,Sue Townsend,0060533986,(Adrian Mole #2),3.97,304,12276,308,Paperback,August 19th 2003,HarperTeen
341,Gil's All Fright Diner,A. Lee Martinez,0765350017,,3.88,268,10446,922,Mass Market Paperback,June 27th 2006,Tor Books
340,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",Chuck Klosterman,0743236017,,3.74,272,62007,3467,Paperback,July 2nd 2004,Scribner
339,The Gun Seller,Hugh Laurie,067102082X,,3.68,340,18232,1828,Paperback,October 1st 1998,Washington Square Press
338,Soulless,Gail Carriger,0316056634,(Parasol Protectorate #1),3.91,357,88042,9585,Mass Market Paperback,October 1st 2009,Orbit
337,Darth Vader and Son,Jeffrey Brown,145210655X,(Star Wars: Darth Vader and Kids),4.15,64,16738,1444,Hardcover,April 18th 2012,Chronicle Books
336,Tangled,Emma Chase,,(Tangled #1),4.10,254,100105,9163,Kindle Edition,August 2nd 2013,Gallery Books
335,Three to Get Deadly,Janet Evanovich,0312966091,(Stephanie Plum #3),4.15,344,128154,3196,Mass Market Paperback,July 15th 1998,St. Martin's Press
334,An Ideal Husband,Oscar Wilde,048641423X,,4.04,78,34333,1023,Paperback,February 5th 2001,Dover Publications
333,"Scott Pilgrim, Volume 4: Scott Pilgrim Gets It Together",Bryan Lee O'Malley,1932664491,(Scott Pilgrim #4),4.32,205,32829,937,Paperback,November 14th 2007,Oni Press
332,"Scott Pilgrim, Vol. 5: Scott Pilgrim vs. the Universe",Bryan Lee O'Malley,1934964107,(Scott Pilgrim #5),4.33,178,29929,884,Paperback,April 20th 2010,Oni Press
331,It's a Magical World,Bill Watterson,0836221362,(Calvin and Hobbes #11),4.76,176,24734,335,Paperback,September 1st 1996,Andrews McMeel Publishing
330,Back Story,David        Mitchell,0007351739,,3.80,336,5960,457,Paperback,October 11th 2012,HarperCollins Publishers Ltd
329,Assholes Finish First,Tucker Max,1416938745,(Tucker Max #2),3.64,404,22643,799,Hardcover,September 28th 2010,Gallery Books
328,And Here's the Kicker: Conversations with 21 Top Humor Writers on their Craft and the Industry,Mike Sacks,1582975051,,4.05,337,1918,156,Paperback,July 8th 2009,Writer's Digest Books
327,Marmut Merah Jambu,Raditya Dika,6028066648,,3.77,228,5536,301,Paperback,May 2010,Bukune
326,In Fifty Years We'll All Be Chicks . . . And Other Complaints from an Angry Middle-Aged White Guy,Adam Carolla,0307717372,,3.71,256,8491,727,Hardcover,November 2nd 2010,Crown Archetype
325,The BFG,Roald Dahl,0141311371,,4.22,199,316551,9295,Paperback,2001,Puffin Books
324,The Hollow Chocolate Bunnies of the Apocalypse,Robert Rankin,0575074019,(Eddie Bear #1),3.74,342,7482,503,Paperback,August 1st 2003,Gollancz
323,Another Fine Myth,Robert Lynn Asprin,0441013465,(Myth Adventures #1),4.05,200,20316,580,Paperback,November 1st 2005,Ace Books
